userName,score,at,content
Pengguna Google,5,2025-03-03 02:17:16,diskonnya mantap... lanjutkan
Pengguna Google,5,2025-03-03 01:47:43,pilihan yg komplit proses belanja yg mudah banyak gratis ongkit
Pengguna Google,5,2025-03-03 01:42:15,Tokopedia semoga sukses selalu untuk selamanya
Pengguna Google,5,2025-03-03 01:19:04,Banyak promo dan diskon
Pengguna Google,2,2025-03-03 00:30:47,Saya tidak suka sama sekali update terbaru dimana ketika melihat barang cuma foto nya harus di klik lagi buat liat detail nya saya lebih suka yang pertama langsung bisa cek nggak harus klik lagi. Cukup mengecewakan
Pengguna Google,4,2025-03-03 00:27:51,Semoga Lebih Simpel Lagi
Pengguna Google,2,2025-03-02 23:44:49,"Untuk kurir yang rada lambat seperti w**ana sebaiknya di eliminasi saja, membuat paket menjadi lama tibanya... TSWHN10458602 status dikirim dari tanggal 27 februari sampai saat ini belum juga sampai. Berpuluh puluh kali transaksi di toko hijau paling lama untuk kiriman reguler 3 hari"
Pengguna Google,3,2025-03-02 23:43:58,"Tokopedia tolong saring akun seller yang gk aktif, dicek lagi bikin aturan berapa lama offline atau disaring akun yg gk balas chat, biar meyakinkan kalo akunnya masih aktif dan kalo pengajuan pembatalan jangan lama lama batas waktunya."
Pengguna Google,5,2025-03-02 23:34:45,Tokopedia sangat mudah bertransaksi dan saya selalu dapat diskon 70%
Pengguna Google,5,2025-03-02 23:25:12,Top pokoknya ini apk
Pengguna Google,5,2025-03-02 23:19:09,sangat mudah. nyesel kp g dari dulu pake Tokopedia.
Pengguna Google,1,2025-03-02 23:07:33,Tidak belanja apa2 tiba² uangku hilang bayar tokopedia aneh
Pengguna Google,1,2025-03-02 22:56:14,aplikasu jelek gak bisa download gambar kalah sama shopee
Pengguna Google,1,2025-03-02 22:56:00,"Tidak dapat memilih jasa ekspedisi sebelum checkout. Selalu dapat ekpedisi lambat. Voucher diskon sedikit, padahal sudah langganan plus selama 6 bulan."
Pengguna Google,5,2025-03-02 22:55:23,sangat cocok untuk belanja
Pengguna Google,1,2025-03-02 22:39:47,"Order barang yg dikirim cuma selembar kardus, sudah komplain & minta pengembalian dana tapi tidak ada respon dari tokped, malah dianggao sudah terima pesanan/barang. Mending pindah ke apk yg lain deeh!! No Recomend!!"
Pengguna Google,5,2025-03-02 22:09:24,Makasih akhir nya bisa bahasa Inggris
Pengguna Google,5,2025-03-02 22:08:34,moga moga gak ribet dan ruwet
Pengguna Google,1,2025-03-02 21:48:59,"Kok gangguan terus ya, jadi bosen ama tokped"
Pengguna Google,5,2025-03-02 21:23:42,Voucher diskon 88% nya gaada lagi min????
Pengguna Google,2,2025-03-02 21:17:45,Kecewa toped berpihak pada toko yang sudah mengecewakan pembeli
Pengguna Google,1,2025-03-02 21:00:10,Gila bener masa telat 1hari di gopay leter denda keterlambatan bayar sampe 50ribu
Pengguna Google,2,2025-03-02 20:50:52,"Saya udh bberapa kali belanja di tokopedia ini ya, tp kenapa sudah 1 bulan ini aplikasinya error terus ga bisa dibuka. Sudah coba saya uninstal dan instal kembali tetap sama. Tolong dong mau komplain kemana ini"
Pengguna Google,1,2025-03-02 20:48:24,"Hadeh gak jelas banget, gue udah beli barang, mau ngerefund tapi gak bisa tibetnya mintak ampun, penjualnya bisu gak pernah ngechat, tiba² pas dateng malah kena scam, ane chat ke penjual seperti biasa bisu, gk pernah bales chat, gue komplain ke cs malah dengan santainya jawab gini ""pihak tokped tidak bertanggung jawab atas kesalahan barang"" lo tau dongo atau gimana? Ngerefund aja susah mintak ampun kalo si penjual bisu gk pernah ngebales chat, di shoope keknya gak pernah gini rasanya"
Pengguna Google,5,2025-03-02 20:41:02,mantap ada aja diskon nya
Pengguna Google,5,2025-03-02 20:20:38,"Sangat bagus amanah,jujur dn bertanggung jawab"
Pengguna Google,1,2025-03-02 20:07:24,"Sebenarnya toko nya bagus,barang""nya juga, cuma sayang Untuk pemakaian pay later bunganya terlalu besar, agak nyesel udah dipake"
Pengguna Google,4,2025-03-02 20:00:57,"mudah,murah dan cepat,,"
Pengguna Google,5,2025-03-02 19:54:31,Aplikasi yang bagus dan mudah untuk belanja
Pengguna Google,1,2025-03-02 19:51:51,Pendaftaran susah Selalu eror
Pengguna Google,5,2025-03-02 19:42:13,ga bisa baca ulasan produk yang mau dibeli. sedang mendownload dan gagal. Kalo ga error lagi saya kasih bintang 5
Pengguna Google,5,2025-03-02 19:31:53,barang harga kualitas dan Lapaknya smua Jujur . keren.
Pengguna Google,1,2025-03-02 19:30:18,"Aplikasi nya ga bagus, eror terus saya gabisa login, T***i"
Pengguna Google,5,2025-03-02 19:15:18,Asli bener bener dah... Kurir rekomendasi bikin Gedeg.... Ekspedisi a Pindak ekspedisi b. Pindah ke A... Pindah lagi ke ekspedisi C... Gitu aja terus lempar lemparan ekspedisi...
Pengguna Google,2,2025-03-02 18:59:29,Pengiriman di percepat orang beli bukan di proses malah santay
Pengguna Google,1,2025-03-02 18:58:54,Hati-hati belanja di toko ini dengan menggunakan gopaylater dendanya menyiksa cicilan 200 terlat bayar belum 1 hari denda 50.000 bila belum belum bayar lagi tambah 30.000 dst bisa-bisa denda lebih besar dari cicilannya
Pengguna Google,1,2025-03-02 18:51:59,"CS Tokopedia sekarang buruk, saya pesan makanan dari tanggal 24 sampe sekarang belum sampai, padahal paket saya yang lain sudah sampai ngajuin komplain eh malah paketnya tiba-tiba di retur terus dibatalkan otomatis, itu murni kesalahan kurirnya yang males antar paket saya, saran aja balikin fitur nomor kurir seperti dulu jadi kalo kurirnya males biar saya ambil sendiri paketnya"
Pengguna Google,1,2025-03-02 18:33:25,"Buruk, Kasih limit paylater gede tapi tdk bisa dipergunakan Padahal bayar selalu tepat waktu"
Pengguna Google,4,2025-03-02 18:11:28,"Seller seller di tokped pada enggak bgt deh Kaya pada gak niat jualan, di chat pada gak respon, udah co barang berhari hari gak di proses proses.."
Pengguna Google,2,2025-03-02 18:04:12,"Setelah update, akun dipaksa keluar dan ketika mau login malah kode error XL55. Bikin repot pengguna aja."
Pengguna Google,1,2025-03-02 17:59:02,Aneh mau login saja susah terkena kendala error mulu
Pengguna Google,5,2025-03-02 17:45:34,Mantap.aplikasi tokopedia
Pengguna Google,4,2025-03-02 17:26:49,"Bagus transaksinya bisa pakai pembayaran aplikasi lain seperti Dana, tidak seperti yang sebelah."
Pengguna Google,4,2025-03-02 17:12:29,ongkirnya terlalu mahal
Pengguna Google,5,2025-03-02 17:09:20,udah 10 thn lebih sy bersama tokopedia
Pengguna Google,1,2025-03-02 17:09:09,Akun saya dibajak.... sudah 3kali transaksi dan menggunakan akun dana saya juga...bagaiman ini kemanan tokped..jd tidak aman saya belanja disini
Pengguna Google,1,2025-03-02 17:04:22,Untuk layanan apk nya sangat kurang dari segi pembatalan dan pengembalian dana yang rumit + pengeluaran akun
Pengguna Google,1,2025-03-02 17:03:15,"Kok orderan saya dibatalin, harusnya gak usah di acc kalau akhirnya dibatalin, sudah pembayaran lewat alfa, kembalinya dana kurang lagi. Enakan ke olshop lain. Dulu ibu saya order oli juga barang ilang, kembalinya dana juga kurang dah gak bener. Pindah ke olshop lain aj!!"
Pengguna Google,4,2025-03-02 16:53:20,sangat mudah dan murah
Pengguna Google,1,2025-03-02 16:51:42,"cape cape war malah dibatalkan sistem, udah gitu masih dipotong biaya admin lagi. aplikasi sampah banget"
Pengguna Google,2,2025-03-02 16:45:37,Kenapa fitur massage nya ga ada susah berkomunikasi sama pembeli...kenapa harus di rubah seh
Pengguna Google,5,2025-03-02 16:44:35,lumayan barangnya lengkap
Pengguna Google,1,2025-03-02 16:43:35,Pembeli tidak mengetahui kapan pelapak terakhir online.
Pengguna Google,5,2025-03-02 16:37:39,oke mantap membantuh saat lagi butuh barang..yg ingin saya beli
Pengguna Google,1,2025-03-02 16:30:58,"Berkali2 tokopedia sangat perduli dgn customernya.... Berikut solusi yg diberikan jika kita mengahadapi kendala product pembelian: ""Baik Kak silahkan kakak bisa diskusikan melalui fitur Chat dan nantinya jika sudaha ada solusi kendalanya kakak bisa konfirmasi pada Chat ini."" Solutif sekali kan solusi yg diberikan.Tinggal lepar jauh2 tanggung jwb & senyum. Kyknya kalo ada solusi udah puas deh g usah di chat jg pembeli jg sdh senang. Kalo kendala...silahkan dinikmati sendiri kak...EGP!!! Mantab!"
Pengguna Google,3,2025-03-02 16:09:12,"Saranku, Niat Zakat untuk menu Zakat ditunjukkan dan terpampang lebih jelas agar mudah ternotice"
Pengguna Google,5,2025-03-02 16:03:31,"Good app! Perbanyak lagi dong promo promo gilanya, thanks tokped"
Pengguna Google,1,2025-03-02 16:00:28,jelek!!!! mau masuk susah amat pdhl.jls² semuanya bener kok gak ada yg salah!
Pengguna Google,3,2025-03-02 15:42:32,Error mulu pas login
Pengguna Google,1,2025-03-02 15:39:57,"Ini aplikasinya bru jugaaa download login akun baru eh tiba tiba gk bisa masuk udh brp cara di pke g bisa pdhl akun baru rugi bngt nyesel gw download,tolong di update lagi lahhh"
Pengguna Google,1,2025-03-02 15:33:39,Cuma pindah aplikasi ke ponsel baru. Trus login ulang kenapa ngga bisa
Pengguna Google,1,2025-03-02 15:21:00,Pantes kalah saing Ama pesaing sebelah banyak erornya mau login aja gak bisa udah 3 hari nyoba login gak bisa Mulu hadeh....
Pengguna Google,5,2025-03-02 15:01:49,Bagus barang nya murah murah
Pengguna Google,2,2025-03-02 15:01:44,"Tidak dapat belanja dengan cod, buat akun baru juga ga bisa."
Pengguna Google,3,2025-03-02 14:54:03,"Ini tokped kenapa yaa?? Mau login aja gak bisa, error muluk"
Pengguna Google,5,2025-03-02 14:48:28,terimakasih... respon cepat
Pengguna Google,1,2025-03-02 14:38:37,"Apk ga pengen ada pembeli ya gini,akun sakit bikin yg baru sakit bikin lagi sakit,belum digunakan aja udah sakit gmn mau ada pemakai toped"
Pengguna Google,1,2025-03-02 14:38:24,"Saran jgn pakek aplikasi ini, sangat nggak jelas, kl mo komplain diarahkan ke cs bot"
Pengguna Google,5,2025-03-02 14:34:32,pelayan baik.. daftar mudah.. pokoknya terbaik
Pengguna Google,5,2025-03-02 14:03:49,sangat mempermudah & membantu untuk mendapatkan barang yang di inginkan..
Pengguna Google,1,2025-03-02 13:58:59,"apk mau bikin pin eror,mau daftarpun eror apk cct"
Pengguna Google,2,2025-03-02 13:50:18,"ini Tokopedia selalu Force Close setiap saya buka/pilih bagian Pesan/Notif dalam Aplikasi,tolong segera di perbaiki"
Pengguna Google,1,2025-03-02 13:42:42,Aplikasi payah.ngadain promo gak taunya tiba2 dibatal sistem.mana uang dimasukin ke tokped refound mana susah ditarikk uangnya harus minimal saldo kalu harus di trnfer ke rek.gak usah ngadain promo kalu bikin orng susah jadinya👎.pantesan reting tokped sekarang jelek emang gak bagus gak kaya dulu.dulu akun lama akun baru promonnya banyak.
Pengguna Google,5,2025-03-02 13:40:55,Jaminan keamanan Pembeli lebih meyakinkan
Pengguna Google,1,2025-03-02 13:37:10,Saya pengguna baru. Beli barang pake promo gagal trus. Dengan alasan barang kosong.
Pengguna Google,1,2025-03-02 13:36:58,"Saya chat minta bantuan buat mengubah alamat pengiriman tapi tanya nyh bales chat saya lama gk niat bantu costumer,coba tolong di percepat kalo costumer nanya atau chat tuh"
Pengguna Google,1,2025-03-02 13:36:11,Payah... perpindahan paylater percuma punya saldo tp ga bisa di pake....
Pengguna Google,1,2025-03-02 13:36:08,"bikin pw susah, token valid mulu udh ngasal tetep token valid"
Pengguna Google,2,2025-03-02 13:32:16,Toko pedia kok bisa nampung komplotan penipu. Nama konsumen Pt Pertamina saya sudah kena tipu
Pengguna Google,1,2025-03-02 13:20:30,Voucher sering ga bisa di pake error
Pengguna Google,2,2025-03-02 13:11:29,Abis upgrade bingung mau cek kupon saya ada dmna ya. Padahal sebelumnya ada diberanda simpel. Skrg saya cari cari gak nemu
Pengguna Google,5,2025-03-02 12:53:43,Kenapa kalo pilih inbox malah kluar aplikasi
Pengguna Google,1,2025-03-02 12:40:52,Disaat barang engga kita terima no tlp coustemer servies tokopedia engga ada yg bs di hubunvin
Pengguna Google,1,2025-03-02 12:33:06,"Jangan beli apa2 di toko pedia , kaget banget denda ketelatan 1 hari 50ribu , buset ga kira tagihan 45 RB jadi 95rb 🙃 ga lagi2 dah nyicil , perkara lupa itu juga hadeh"
Pengguna Google,1,2025-03-02 12:14:01,"Fitur TokopediaCare sangat ga berguna, saya chat hari ini (minggu) disuruh menunggu 10 menit kurang lebih saya tunggu sampai 30 menit tidak ada balasan Untuk apa ada fitur ini kalau tidak membantu sama sekali? Masa iya customer service libur Semoga diperbaiki dah Kecewa dengan Tokopedia"
Pengguna Google,3,2025-03-02 12:13:34,Baru mau daftar tapi pas masukin kode otp tertulis kadarluasa.masukin lagi sama jg.niat mau pindah belanja online di sini malah GK jadi akhirnya.karna sulit daftarnya
Pengguna Google,5,2025-03-02 12:07:18,Perbaiki cara pengiriman dengan profesional jgn lama penanganan komplain investigasi kurir nya
Pengguna Google,5,2025-03-02 11:53:51,"mantap, banyak promo"
Pengguna Google,1,2025-03-02 11:49:21,"Sebagai Seller (Penjual) saya rasa Hampir di semua elemen kacau, yg lagi proses kirim kacau, retur pengmbalian kacau, bug sistem dimana2, PIN payleter malah dibilang salah terus, diskon yg tampil A setelah mau di C.O jadi B gak bisa di pake. Sistem program COD yg muncul tiba tanpa konfirmasi ke seller. Kalian ini ngatur kami padahal kami yg bayar. Kalian itu cuma peduli cuan noh sistem nya perbaiki dulu, mau di bikin ada live nya aja masih keteteran bikin sistem nya."
Pengguna Google,2,2025-03-02 11:41:10,"Diskon nya bohong bohongan. Saya sampai bingung sendiri perhitungannya. Last minute saat klik beli harga nya 76 rb. Saya bayar pakai saldo tokped. Begitu sudah terbayar, saya lihat di daftar pembelian, lahh kok harganya berubah 89 rb. Uang tidak seberapa, tapi sistem pembodohan seperti ini membuah start up lambat laun ditinggalkan."
Pengguna Google,3,2025-03-02 11:30:18,"UI/UX yg baru jelek dan ribet, tolong buat opsi untuk balik ke UI yang lama di pengaturan. Chat pembeli masa harus dialihkan ke tokped seller, padahal udah bagus nyatu sama tokped reguler"
Pengguna Google,5,2025-03-02 11:28:30,"Selisih harga tinggi dengan market lain, beberapa voucher diskon pembayaran hanya prank, gratis ongkir tidak sepenuh hati apalagi untuk akun tua . Pengaduan pelanggan apalagi super parah respon sampe berhari-hari ."
Pengguna Google,5,2025-03-02 11:20:30,jangan bosan2 ya ngasih promo nyah🤭
Pengguna Google,5,2025-03-02 11:17:41,gak di kasih beli sama bapak
Pengguna Google,1,2025-03-02 11:17:40,"Kenapa aplikasi selalu mengalami gangguan, padahal saya selalu update, membersihkan cache. KENAPA SUDAH SAYA LAKUKAN SEMUA TETAP MENGALAMI GANGGUAN SEHINGGA TIDAK BISA CHECKOUT BARANG?"
Pengguna Google,1,2025-03-02 11:07:01,Gk ad vocher diskon 3.3 payaahhhhh...
Pengguna Google,1,2025-03-02 11:05:45,Oi toped itu si cepat ga sah diajak kerja sama lagilah
Pengguna Google,5,2025-03-02 11:04:51,Terimakasih tokped langsung gercep setelah saya protes.. barang akhirnya sudah sampai 22nya.. walau tidak sesuai waktu tapi saya jadi yakin lagi jika mau belanja di tokped... Semoga makin sukses...
Pengguna Google,4,2025-03-02 11:04:23,bagus dan mudah digunakan serta aman ada sistem cod juga.serta banyak diskon bagi pengguna baru loe
Pengguna Google,5,2025-03-02 11:02:01,Mantaaaaaaaaaappp Bangeeeeeetttt
Pengguna Google,1,2025-03-02 11:00:56,"Burukkkkkkkkk aplikasi online shop paling lemot lambat chat customer service berasa nagih utang lama bgt responnya, satu pesan nunggunya 10 menit. Bad bgt nyesel pakai aplikasi ini!!!!!!!"
Pengguna Google,1,2025-03-02 10:56:35,Gausah pAke nih apk pelayanan buruk KLO ada masalah gatanggung jawab...saran KLO transaksi mo beli apapun COD saja nyesel KLO GK COD barang ilang lah gasampe² alesan ini itu dana gakembali....KLO mo beli apapun d tokped jgn lupa COD saja X
Pengguna Google,5,2025-03-02 10:27:13,"download tokped karna miminya baca orv juga wkwkwk,smngat duoligoo"
Pengguna Google,5,2025-03-02 10:21:26,Aplikasi belanja bagus.
Pengguna Google,1,2025-03-02 10:14:04,Sangat mengecewakan membeli paket promo ga taunya dibatalkan otomatis dana di arahkan ke saldo tokped dan sampai saat ini tidak bisa di tarik saldo dengan keterangan yg masalah email dan digunakan untuk belanja juga ga bisa menu pembayarat menggunakan saldo tokped nya di persusah hadeehhh....
Pengguna Google,5,2025-03-02 10:13:58,proses nya cepat.. keren!!
Pengguna Google,5,2025-03-02 10:13:21,toko pedia makin jempol terima kasih diskonnya
Pengguna Google,5,2025-03-02 08:56:06,terimaksih karena sangat membantu perbelanjaan
Pengguna Google,5,2025-03-02 08:17:42,sangat mudah belanja di tokopedia
Pengguna Google,4,2025-03-02 07:35:28,"Untuk keseluruhan udah bagus,hanya masalah setiap buka apk kok lemotnya minta ampun walaupun jaringan stabil"
Pengguna Google,1,2025-03-02 07:11:40,Paket gk nyampe komplen berlangsung eh info dari tokped dana d teruskan ke penjual..
Pengguna Google,2,2025-03-02 07:01:06,"Setelah update terbaru, saat saya klik produk maka yg muncul hanya layar putih. Tolong diperbaiki lagi"
Pengguna Google,1,2025-03-02 06:17:37,"Masa perkara telat 1 hari kena denda 50.000 harusnya kasih waktu sampai tanggal 3 ini tanggal 1 sudah harus bayar kalau lewat langsung kena denda prett.. mending pake shopee jatuh tempo tanggal 1 batas di beri waktu sampai tanggal 3 jadi ada waktu untuk bayar tagihan paylater, aplikasi tokped buruk 🤮"
Pengguna Google,1,2025-03-02 06:11:58,"Banyak penjual abal ABAL di TOKOPEDIA, mengabaikan pembeli hingga pembelian tidak diproses, sementara tokopedia tidak mampu memberi sanksi apapun kepada penjual nakal hanya mengandalkan pembatalan otomatis tanpa mampu menampung keluhan pembeli, Seharusnya pembatalan dapat dilakukan tanpa harus menunggu persetujuan pembeli yg tidak membalas chat pembeli karena pembelian tidak diproses, SANGAT MENGECEWAKAN"
Pengguna Google,1,2025-03-02 06:11:38,"Untuk pihak tokopedia tolong lah kalo pilih kurir rekomendasi tuh yg bagus pelayanannya. Masa setiap saya order barang kurirnya JNE lagi JNE lagi, udah jelas2 jasa expedisi ini banyak masalahnya, ini alasannya akhir2 ini saya jadi males belanja di tokopedia"
Pengguna Google,5,2025-03-02 05:50:14,"PRODUK LENGKAP, MANTAP"
Pengguna Google,5,2025-03-02 05:31:39,"aplikasinya bagus tapi susah juga ya dapet gratis ongkir, semoga kedepannya Tokopedia lebi royal lagi kalo tentang gratis ongkir. Tapi sekalinya kasi diskon ga maen-maen, kerenn, sering-sering kasi diskon deh ya biar betah di Tokopedia dan ga pindah kemana-mana lagi."
Pengguna Google,1,2025-03-02 05:21:11,"Searching barang dan pakai filter, refresh terus jd gk guna filternya"
